filename,z_true_mm,z_pred_mm,z_error_mm,sigma_model_px,sigma_native_px,native_size
7_mm_23.cine,3.5999999999999996,4.803273528683999,1.203273528683999,6.474326133728027,7.561810601502657,299
7_mm_24.cine,3.4000000000000004,10.269528736095788,6.869528736095788,13.720293998718262,16.02487463131547,299
7_mm_25.cine,3.2,4.918218194597503,1.7182181945975028,6.626694679260254,7.73977230116725,299
7_mm_26.cine,3.0,4.629682046699867,1.629682046699867,6.244216442108154,7.293049672618508,299
7_mm_27.cine,2.8,10.269387006739933,7.469387006739933,13.72010612487793,16.02465520054102,299
7_mm_28.cine,2.5999999999999996,4.455458538121223,1.8554585381212236,6.013268947601318,7.023310216143727,299
7_mm_29.cine,2.4000000000000004,4.502771682072752,2.102771682072752,6.075986385345459,7.096562223508954,299
7_mm_30.cine,2.2,4.711779675376844,2.511779675376844,6.353043556213379,7.420156341046095,299
7_mm_31.cine,2.0,4.583335827896913,2.5833358278969127,6.182780742645264,7.22129469551146,299
7_mm_32.cine,1.7999999999999998,4.941873327696558,3.1418733276965582,6.658051490783691,7.776396077126265,299
7_mm_33.cine,1.5999999999999996,10.269288443685353,8.669288443685353,13.719975471496582,16.024502601474524,299
7_mm_34.cine,1.4000000000000004,10.268580516344432,8.868580516344432,13.719037055969238,16.02340656146407,299
7_mm_35.cine,1.2000000000000002,10.269474778219193,9.069474778219192,13.720222473144531,16.024791091680527,299
7_mm_36.cine,1.0,10.26938197067145,9.26938197067145,13.720099449157715,16.024647403508425,299
7_mm_37.cine,0.7999999999999998,10.269064698357074,9.469064698357073,13.71967887878418,16.02415619045496,299
7_mm_38.cine,0.5999999999999996,10.26844238418035,9.66844238418035,13.718853950500488,16.023192699998617,299
7_mm_39.cine,0.40000000000000036,10.267586252538383,9.867586252538382,13.717719078063965,16.02186720445752,299
7_mm_40.cine,0.20000000000000018,10.268989876768197,10.068989876768196,13.719579696655273,16.02404034882784,299
7_mm_41.cine,0.0,4.707596501064057,4.707596501064057,6.347498416900635,7.413679791614413,299
7_mm_42.cine,0.1999999999999993,10.269352473698913,10.069352473698913,13.720060348510742,16.024601735174656,299
7_mm_43.cine,0.40000000000000036,4.388750775006546,3.9887507750065456,5.924842357635498,6.920030722394586,299
7_mm_44.cine,0.5999999999999996,10.26953521104098,9.66953521104098,13.72030258178711,16.024884656071663,299
7_mm_45.cine,0.8000000000000007,4.770938371836765,3.9709383718367643,6.431463241577148,7.51174808293581,299
7_mm_46.cine,1.0,10.26854886105683,9.26854886105683,13.718995094299316,16.023357551544905,299
7_mm_47.cine,1.1999999999999993,4.880516747063353,3.6805167470633533,6.576718330383301,7.681401487439871,299
7_mm_48.cine,1.4000000000000004,4.949189296324426,3.5491892963244256,6.667749404907227,7.787722937762737,299
7_mm_49.cine,1.5999999999999996,4.842870336563328,3.2428703365633282,6.526814937591553,7.623115884140134,299
7_mm_50.cine,1.8000000000000007,3.8148450871290187,2.014845087129018,5.164083480834961,6.031488128006458,299
7_mm_51.cine,2.0,4.617473537541581,2.6174735375415814,6.228033065795898,7.274147994816303,299
7_mm_52.cine,2.1999999999999993,10.267076890183331,8.067076890183332,13.71704387664795,16.02107859030366,299
7_mm_53.cine,2.4000000000000004,10.268795628412457,7.868795628412457,13.719322204589844,16.023739606142044,299
7_mm_54.cine,2.5999999999999996,4.5629937084207635,1.9629937084207638,6.155815601348877,7.189800253137946,299
7_mm_55.cine,2.8000000000000007,10.263399840753001,7.4633998407530004,13.712169647216797,16.015385642647743,299
7_mm_56.cine,3.0,10.267190561443357,7.267190561443357,13.717194557189941,16.02125458046794,299
7_mm_57.cine,3.1999999999999993,4.674818529909571,1.4748185299095713,6.304048538208008,7.362931691110134,299
7_mm_58.cine,3.4000000000000004,4.9144566111605075,1.5144566111605071,6.621708393096924,7.733948474749923,299
7_mm_59.cine,3.5999999999999996,4.657796978159051,1.0577969781590513,6.281485080718994,7.336578277871013,299
7_mm_60.cine,3.8000000000000007,4.2542258748344075,0.4542258748344068,5.746518611907959,6.711754160001874,299
7_mm_61.cine,4.0,4.558774562190246,0.558774562190246,6.1502227783203125,7.1832680106163025,299
