camera,filename,config,det_source,flat_geom,radius,eccentricity,m_in,m_out,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,quadrature,4.0,3.847051247813518,1.0955348906796405,4.936513139589492,23.412828489737294,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,quadrature,6.0,5.899135809871099,1.0955348906796405,7.527117379978403,25.451956332973385,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,quadrature,8.0,7.924632692011886,1.0955348906796405,9.714867706220698,21.435846327758725,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,quadrature,10.0,9.939809017446137,1.0955348906796405,11.707116019991277,17.07116019991277,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,quadrature,12.0,11.94988716696955,1.0955348906796405,13.64522108672357,13.710175722696414,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,2.2803939783941836,2.0,1.0955348906796405,2.6749596785822556,17.30252333265319,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,4.1473119844902495,4.0,1.0955348906796405,5.139033248402598,23.91238632688111,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,6.099196397616366,6.0,1.0955348906796405,7.644360631049196,25.33389864338026,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,8.074663875152726,8.0,1.0955348906796405,9.791039385768622,21.256309081762634,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,10.059830848314322,10.0,1.0955348906796405,11.765420193979832,16.954453522956676,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% of radius,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,12.049904426869801,12.0,1.0955348906796405,13.693222921333195,13.637606044401448,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,quadrature,2.0,1.7002993715080588,1.0530821654786964,2.230275224332143,11.513761216607143,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,quadrature,4.0,3.8588881757250624,1.0530821654786964,4.569941803851217,14.248545096280418,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,quadrature,6.0,5.906861937844044,1.0530821654786964,7.112193413394747,18.536556889912458,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,quadrature,8.0,7.930385737954409,1.0530821654786964,9.536621525031531,19.207769062894144,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,quadrature,10.0,9.944396309115536,1.0530821654786964,11.782257668351507,17.82257668351507,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,quadrature,12.0,11.953703106265886,1.0530821654786964,13.852841341093361,15.440344509111343,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,fixed_kernel,2.2603057419847654,2.0,1.0530821654786964,2.531281182457114,11.988441892573627,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,fixed_kernel,4.136300526708534,4.0,1.0530821654786964,4.736595375057815,14.512844133861007,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,fixed_kernel,6.091714212538971,6.0,1.0530821654786964,7.227136404504902,18.63879611470968,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,fixed_kernel,8.069013697302124,8.0,1.0530821654786964,9.616631911959328,19.179769333823916,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,fixed_kernel,10.055296218771941,10.0,1.0530821654786964,11.841058208510058,17.759417036410415,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 20% of radius,contour,distmap,108,0.9730289094488749,21,21,fixed_kernel,12.046118962024629,12.0,1.0530821654786964,13.899195562634109,15.383183633262309,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,quadrature,2.0,1.673261277656167,1.0955348906796405,0.0,-100.0,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,quadrature,4.0,3.847051247813518,1.0955348906796405,4.936513139589492,23.412828489737294,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,quadrature,6.0,5.899135809871099,1.0955348906796405,7.527117379978403,25.451956332973385,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,quadrature,8.0,7.924632692011886,1.0955348906796405,9.714867706220698,21.435846327758725,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,quadrature,10.0,9.939809017446137,1.0955348906796405,11.707116019991277,17.07116019991277,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,quadrature,12.0,11.94988716696955,1.0955348906796405,13.64522108672357,13.710175722696414,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,2.2803939783941836,2.0,1.0955348906796405,2.6749596785822556,17.30252333265319,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,4.1473119844902495,4.0,1.0955348906796405,5.139033248402598,23.91238632688111,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,6.099196397616366,6.0,1.0955348906796405,7.644360631049196,25.33389864338026,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,8.074663875152726,8.0,1.0955348906796405,9.791039385768622,21.256309081762634,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,10.059830848314322,10.0,1.0955348906796405,11.765420193979832,16.954453522956676,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap 14% min 10px,contour,distmap,108,0.9730289094488749,15,15,fixed_kernel,12.049904426869801,12.0,1.0955348906796405,13.693222921333195,13.637606044401448,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,quadrature,2.0,1.664666302271384,1.108551352929632,2.3226442559697187,16.132212798485934,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,quadrature,4.0,3.8433206863229463,1.108551352929632,4.843378513214509,21.084462830362718,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,quadrature,6.0,5.8967036467774,1.108551352929632,7.166896733548278,19.448278892471293,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,quadrature,8.0,7.922822344210293,1.108551352929632,9.24687166968473,15.585895871059119,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,quadrature,10.0,9.938365755893566,1.108551352929632,11.236024849765787,12.36024849765787,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,quadrature,12.0,11.948686701806098,1.108551352929632,13.201003443212851,10.008362026773762,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,fixed_kernel,2.286675775461427,2.0,1.108551352929632,2.7048642675082872,18.288053625025803,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,fixed_kernel,4.150769338578346,4.0,1.108551352929632,5.029351647555141,21.166734099411862,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,fixed_kernel,6.1015478447753,6.0,1.108551352929632,7.277000163076916,19.264821783019276,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,fixed_kernel,8.076440187488675,8.0,1.108551352929632,9.323753775916174,15.44385347346136,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,fixed_kernel,10.061256686024967,10.0,1.108551352929632,11.296316600403102,12.275404086386418,0.0,0.0
v,sphere0637v_crop.png,ContourDistMap In8% Out14%,contour,distmap,108,0.9730289094488749,8,15,fixed_kernel,12.051094809272813,12.0,1.108551352929632,13.251056000381148,9.957279484557823,0.0,0.0
m,sphere0080m_crop.png,Raw (no flattening),circle,none,29,0.9507672698109613,0,0,fixed_kernel,,2.0,,,,0.04268753528594971,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),circle,none,29,0.9507672698109613,0,0,fixed_kernel,,4.0,,,,0.04268753528594971,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),circle,none,29,0.9507672698109613,0,0,fixed_kernel,,6.0,,,,0.04268753528594971,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),circle,none,29,0.9507672698109613,0,0,fixed_kernel,,8.0,,,,0.04268753528594971,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),circle,none,29,0.9507672698109613,0,0,fixed_kernel,,10.0,,,,0.04268753528594971,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),circle,none,29,0.9507672698109613,0,0,fixed_kernel,,12.0,,,,0.04268753528594971,0.772549033164978
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,quadrature,4.0,1.249512663801662,3.79983132559845,4.04909047921051,1.2272619802627505,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,quadrature,6.0,4.6434127424773175,3.79983132559845,6.10124389362217,1.6873982270361705,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,quadrature,8.0,7.039977407421186,3.79983132559845,8.197384728946961,2.4673091118370127,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,quadrature,10.0,9.249934156360288,3.79983132559845,10.332440735852266,3.324407358522663,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,quadrature,12.0,11.382498930243777,3.79983132559845,12.326125317856487,2.7177109821373926,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,fixed_kernel,4.2940328483838215,2.0,3.79983132559845,4.375217000652679,1.8906271827755896,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,fixed_kernel,5.5171295166054675,4.0,3.79983132559845,5.606941358438546,1.627872638529928,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,fixed_kernel,7.102022113665887,6.0,3.79983132559845,7.251588331850743,2.105966664016112,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,fixed_kernel,8.85656356060291,8.0,3.79983132559845,9.126772781001488,3.0509488081874547,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,fixed_kernel,10.697603381271866,10.0,3.79983132559845,11.046932415304443,3.2654887415637583,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9507672698109613,2,2,fixed_kernel,12.587244261672183,12.0,3.79983132559845,12.88232369016571,2.344273475267632,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,quadrature,6.0,4.196327169901948,4.288454066810406,6.132292460753064,2.2048743458843965,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,quadrature,8.0,6.753455538970941,4.288454066810406,8.212240021605716,2.6530002700714483,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,quadrature,10.0,9.03377892782734,4.288454066810406,10.344055093149978,3.440550931499775,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,quadrature,12.0,11.207549318064913,4.288454066810406,12.356361522755357,2.969679356294641,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,fixed_kernel,4.73189584449433,2.0,4.288454066810406,4.8176983729047915,1.8132801572607422,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,fixed_kernel,5.8643702375568605,4.0,4.288454066810406,5.9941227713003675,2.212556992267304,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,fixed_kernel,7.375014459859907,6.0,4.288454066810406,7.552881196032157,2.41174762626335,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,fixed_kernel,9.076939918449538,8.0,4.288454066810406,9.355579559809215,3.0697530650535794,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,fixed_kernel,10.88075540958176,10.0,4.288454066810406,11.252545717820999,3.416953090516446,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9507672698109613,3,3,fixed_kernel,12.743266389868129,12.0,4.288454066810406,13.05564384874884,2.451313888635922,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,quadrature,6.0,2.756424827126051,5.329364143347977,6.130677557655639,2.1779592942606563,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,quadrature,8.0,5.9663957149687015,5.329364143347977,8.181249300307122,2.265616253839031,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,quadrature,10.0,8.461552920569419,5.329364143347977,10.3340888242804,3.3408882428039988,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,quadrature,12.0,10.751645354437471,5.329364143347977,12.399147103230908,3.3262258602575625,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,fixed_kernel,5.692286199094624,2.0,5.329364143347977,5.790430554858568,1.7241641114172064,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,fixed_kernel,6.663491740251737,4.0,5.329364143347977,6.815669622712749,2.2837558504313953,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,fixed_kernel,8.025093281227523,6.0,5.329364143347977,8.207477948633922,2.2726797186649237,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,fixed_kernel,9.612602258098642,8.0,5.329364143347977,9.913140101468443,3.126498270711212,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,fixed_kernel,11.331466020440741,10.0,5.329364143347977,11.733973289712054,3.5521199864627673,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9507672698109613,5,5,fixed_kernel,13.130198862637348,12.0,5.329364143347977,13.467617048254507,2.569787321175304,3.988564856172161e-07,0.005962262861430645
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,quadrature,10.0,5.884226148539049,8.085535395559734,10.171865335571137,1.7186533557113748,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,quadrature,12.0,8.867024155101344,8.085535395559734,12.3131546296096,2.6096219134133403,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,fixed_kernel,8.329218608780137,2.0,8.085535395559734,8.450559591164112,1.456811113782811,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,fixed_kernel,9.020858198245293,4.0,8.085535395559734,9.24553397742743,2.49062532903843,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,fixed_kernel,10.068559114036592,6.0,8.085535395559734,10.257263716334965,1.8741966964796297,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,fixed_kernel,11.37435196540222,8.0,8.085535395559734,11.66574251402459,2.561821099863128,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,fixed_kernel,12.859855467027975,10.0,8.085535395559734,13.218956806273297,2.7924212691662067,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9507672698109613,10,10,fixed_kernel,14.469826627601636,12.0,8.085535395559734,14.773556120153316,2.0990541239264524,0.0024227239191532135,0.1823510080575943
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,quadrature,6.0,4.1972532970587295,4.28754763942392,6.107671205296643,1.7945200882773775,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,quadrature,8.0,6.754031036327148,4.28754763942392,8.171537801394738,2.1442225174342244,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,quadrature,10.0,9.034209165149452,4.28754763942392,10.344289749257918,3.4428974925791778,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,quadrature,12.0,11.207896111209738,4.28754763942392,12.357337269187902,2.977810576565846,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,fixed_kernel,4.73107437696023,2.0,4.28754763942392,4.817648313147729,1.8299001302770534,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,fixed_kernel,5.863707424516475,4.0,4.28754763942392,5.971240956948954,1.833882979612441,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,fixed_kernel,7.374487423565765,6.0,4.28754763942392,7.508541571448301,1.817809702327996,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,fixed_kernel,9.076511706615578,8.0,4.28754763942392,9.342277072555099,2.928056223910477,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,fixed_kernel,10.880398189419799,10.0,4.28754763942392,11.251785485911828,3.4133612578000134,0.0,0.0
m,sphere0080m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9507672698109613,2,3,fixed_kernel,12.74296138110485,12.0,4.28754763942392,13.057468982733315,2.4680887920983126,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,quadrature,4.0,1.6588876291375096,3.6397928284305596,4.056656572907375,1.4164143226843784,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,quadrature,6.0,4.769896033049931,3.6397928284305596,6.146375764276348,2.439596071272465,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,quadrature,8.0,7.124037350134084,3.6397928284305596,8.233183739131798,2.914796739147474,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,quadrature,10.0,9.314070440258945,3.6397928284305596,10.355972294166701,3.5597229416670118,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,quadrature,12.0,11.434680064002904,3.6397928284305596,12.343924117241967,2.8660343103497223,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,fixed_kernel,4.1530822089015444,2.0,3.6397928284305596,4.249332750988856,2.3175689101701864,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,fixed_kernel,5.408150500299944,4.0,3.6397928284305596,5.548342900641009,2.592242955022975,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,fixed_kernel,7.017698471286333,6.0,3.6397928284305596,7.191160897336561,2.4717851124548584,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,fixed_kernel,8.789089363176059,8.0,3.6397928284305596,9.081746603320697,3.3297788661791787,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,fixed_kernel,10.641808673054339,10.0,3.6397928284305596,11.01471530962376,3.504165955488772,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9507672698109613,2,2,fixed_kernel,12.539860120188523,12.0,3.6397928284305596,12.858468918179316,2.540768357358701,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,quadrature,6.0,4.287977420305637,4.196814225451135,6.11635446484633,1.939241080772162,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,quadrature,8.0,6.8107819196514425,4.196814225451135,8.191434275966103,2.3929284495762815,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,quadrature,10.0,9.076714733704645,4.196814225451135,10.346693513312907,3.46693513312907,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,quadrature,12.0,11.242186191175229,4.196814225451135,12.3610366921481,3.00863910123416,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,fixed_kernel,4.649005231546746,2.0,4.196814225451135,4.7353474090549295,1.8572183339844717,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,fixed_kernel,5.797693476111773,4.0,4.196814225451135,5.913220061228716,1.992630096657358,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,fixed_kernel,7.322106912832468,6.0,4.196814225451135,7.475263006264255,2.091694306776248,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,fixed_kernel,9.034005182805078,8.0,4.196814225451135,9.319684414903719,3.162265532483752,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,fixed_kernel,10.844964252728039,10.0,4.196814225451135,11.215097572045952,3.4129510313951186,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9507672698109613,3,3,fixed_kernel,12.712719993886006,12.0,4.196814225451135,13.015444852592706,2.381275280603136,0.0,0.0
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,quadrature,6.0,2.696633868272144,5.359866209196608,6.033249908571131,0.554165142852181,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,quadrature,8.0,5.9390095318590275,5.359866209196608,8.137613074194007,1.720163427425092,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,quadrature,10.0,8.442264756539704,5.359866209196608,10.298259330251344,2.9825933025134432,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,quadrature,12.0,10.736472149617507,5.359866209196608,12.360028195496,3.0002349624666635,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,fixed_kernel,5.720853588450557,2.0,5.359866209196608,5.748274949981138,0.4793229035950172,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,fixed_kernel,6.6879119148271995,4.0,5.359866209196608,6.769614519684213,1.221645947158446,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,fixed_kernel,8.045381642935753,6.0,5.359866209196608,8.184690963186569,1.731543964395221,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,fixed_kernel,9.62954649921208,8.0,5.359866209196608,9.878508964225851,2.5854017635632474,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,fixed_kernel,11.345843546448524,10.0,5.359866209196608,11.707675640200426,3.1891158402687707,1.0753260539786424e-06,0.008332572877407074
m,sphere0080m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9507672698109613,5,5,fixed_kernel,13.142608788991918,12.0,5.359866209196608,13.44555323937899,2.3050556799713475,1.0753260539786424e-06,0.008332572877407074
