camera,filename,config,radius,m_in,m_out,margin_as_pct_of_R,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,quadrature,10.0,9.952151183575426,0.9770807639382921,10.578059786037752,5.780597860377519,0.0,0.0
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,quadrature,12.0,11.9601552323012,0.9770807639382921,12.588951012841083,4.907925107009022,0.0,0.0
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,fixed_kernel,2.2259125812255602,2.0,0.9770807639382921,2.3785637562026167,6.857914199532877,0.0,0.0
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,fixed_kernel,4.11760692869757,4.0,0.9770807639382921,4.401662058062955,6.898548945642906,0.0,0.0
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,fixed_kernel,6.079036668688406,6.0,0.9770807639382921,6.524205421434071,7.323014763813111,0.0,0.0
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,fixed_kernel,8.059447054187913,8.0,0.9770807639382921,8.601485396972752,6.725502868130144,0.0,0.0
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,fixed_kernel,10.04762095320371,10.0,0.9770807639382921,10.626038814327215,5.7567643506602915,0.0,0.0
v,sphere1217v_crop.png,20% of radius,89,17,17,19.10112359550562,fixed_kernel,12.039712904353584,12.0,0.9770807639382921,12.628601812729059,4.891220522065204,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,quadrature,2.0,1.7501171000930134,0.9680341605346482,2.1081322526468638,5.4066126323431885,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,quadrature,4.0,3.881096477033002,0.9680341605346482,4.21675210605461,5.418802651365251,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,quadrature,6.0,5.921394250008859,0.9680341605346482,6.354634388836617,5.91057314727695,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,quadrature,8.0,7.941215893302359,0.9680341605346482,8.51563140687017,6.44539258587713,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,quadrature,10.0,9.953035208620433,0.9680341605346482,10.61055733306671,6.105573330667102,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,quadrature,12.0,11.960890847425954,0.9680341605346482,12.65263739968131,5.438644997344255,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,fixed_kernel,2.221956375800844,2.0,0.9680341605346482,2.3483626839557177,5.68896444284664,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,fixed_kernel,4.1154696130529285,4.0,0.9680341605346482,4.339821339528207,5.451424687080862,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,fixed_kernel,6.077589171370669,6.0,0.9680341605346482,6.437343609376008,5.919360915344719,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,fixed_kernel,8.058355299685044,8.0,0.9680341605346482,8.577504036194513,6.442365932037775,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,fixed_kernel,10.046745250874137,10.0,0.9680341605346482,10.658531602001565,6.0893984653806,0.0,0.0
v,sphere1217v_crop.png,25% of radius,89,22,22,24.719101123595507,fixed_kernel,12.038982105475613,12.0,0.9680341605346482,12.692131475403954,5.425287322516025,0.0,0.0
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,quadrature,2.0,1.864192504927035,0.7244213584467726,1.820203054573819,-8.98984727130905,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,quadrature,4.0,3.9338548137197606,0.7244213584467726,3.5350979619726535,-11.622550950683664,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,quadrature,6.0,5.956107260235172,0.7244213584467726,5.221687759108747,-12.971870681520889,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,quadrature,8.0,7.967133342390231,0.7244213584467726,6.869437828244221,-14.132027146947234,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,quadrature,10.0,9.973726169061697,0.7244213584467726,8.485986369704559,-15.140136302954408,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,quadrature,12.0,11.97811394566883,0.7244213584467726,10.049069878640179,-16.257751011331845,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,fixed_kernel,2.127154508862454,2.0,0.7244213584467726,1.9305158042622883,-9.244213515327706,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,fixed_kernel,4.0650690405667,4.0,0.7244213584467726,3.590344707236162,-11.678137040062612,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,fixed_kernel,6.043573967825153,6.0,0.7244213584467726,5.258044914798335,-12.997756910212837,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,fixed_kernel,8.032732181803018,8.0,0.7244213584467726,6.8962161145392145,-14.148561679155879,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,fixed_kernel,10.026204980179383,10.0,0.7244213584467726,8.506828049701701,-15.154058125495238,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Raw (no flattening),92,0,0,0.0,fixed_kernel,12.021846210319522,12.0,0.7244213584467726,10.065779733812558,-16.270932453185775,0.04318084567785263,0.9490196108818054
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,quadrature,2.0,1.80887428251742,0.8532138243412897,2.0401254412296947,2.0062720614847374,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,quadrature,4.0,3.907943982448176,0.8532138243412897,4.073066856750801,1.8266714187700206,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,quadrature,6.0,5.93902569197616,0.8532138243412897,6.105732549049225,1.7622091508204225,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,quadrature,8.0,7.954371513196558,0.8532138243412897,8.133865395743841,1.6733174467980172,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,quadrature,10.0,9.963534823041114,0.8532138243412897,10.18442112426856,1.8442112426856028,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,quadrature,12.0,11.969629324668032,0.8532138243412897,12.330889533714565,2.757412780954708,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,fixed_kernel,2.1743904502290037,2.0,0.8532138243412897,2.2203657952157183,2.1144015317889466,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,fixed_kernel,4.089984575771293,4.0,0.8532138243412897,4.164953572771281,1.8329897243157667,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,fixed_kernel,6.060360866321996,6.0,0.8532138243412897,6.1668489986767785,1.7571252719709738,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,fixed_kernel,8.045369713695393,8.0,0.8532138243412897,8.179856874660425,1.6716094567549589,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,fixed_kernel,10.036332688290434,10.0,0.8532138243412897,10.22328793397116,1.8627844600931833,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 40px,92,40,40,43.47826086956522,fixed_kernel,12.030294004306258,12.0,0.8532138243412897,12.364165452168299,2.7752559309234783,2.0643913245521617e-08,0.004484985489398241
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,quadrature,2.0,1.8235592618511158,0.8213596158303704,2.0292444770035045,1.462223850175226,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,quadrature,4.0,3.914762876788706,0.8213596158303704,4.011762060222846,0.2940515055711579,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,quadrature,6.0,5.943514817133292,0.8213596158303704,6.0132347771695525,0.22057961949254098,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,quadrature,8.0,7.957723819125856,0.8213596158303704,8.02522065613623,0.31525820170288377,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,quadrature,10.0,9.966211335381313,0.8213596158303704,10.036444275106167,0.36444275106166657,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,quadrature,12.0,11.971857348861244,0.8213596158303704,12.142480989822237,1.1873415818519788,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,fixed_kernel,2.1620896416469444,2.0,0.8213596158303704,2.1896311333200265,1.2738367153039354,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,fixed_kernel,4.083458291511867,4.0,0.8213596158303704,4.094727208164115,0.275965023952173,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,fixed_kernel,6.0559583567357045,6.0,0.8213596158303704,6.069359499225762,0.22128855088892313,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,fixed_kernel,8.042053942775876,8.0,0.8213596158303704,8.06736008212821,0.31467258902269546,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,fixed_kernel,10.03367488104518,10.0,0.8213596158303704,10.071459325050004,0.3765763237575462,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 50px (current),92,50,50,54.34782608695652,fixed_kernel,12.02807680464824,12.0,0.8213596158303704,12.17294425450157,1.2044107483363045,1.3718437230636482e-06,0.027450980618596077
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,quadrature,2.0,1.8273935135331043,0.8127932988756343,2.0117352965560507,0.5867648278025328,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,quadrature,4.0,3.916550402242114,0.8127932988756343,3.9929837867454467,-0.17540533136383152,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,quadrature,6.0,5.9446923430319645,0.8127932988756343,5.974146380196108,-0.4308936633982056,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,quadrature,8.0,7.958603335592424,0.8127932988756343,7.9795204028054005,-0.2559949649324933,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,quadrature,10.0,9.966913617228899,0.8127932988756343,10.00749294762296,0.074929476229606,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,quadrature,12.0,11.972441983710043,0.8127932988756343,12.028858198458083,0.24048498715069458,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,fixed_kernel,2.158849912962255,2.0,0.8127932988756343,2.167385604226343,0.39538141178029945,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,fixed_kernel,4.081743860986029,4.0,0.8127932988756343,4.0739522310971985,-0.19088973130587034,3.7331665225792676e-05,0.04353867843747139
v,sphere0925v_crop.png,Fixed 60px,92,60,60,65.21739130434783,fixed_kernel,6.054802469667952,6.0,0.8127932988756343,6.0284104022092055,-0.4358865147287606,3.7331665225792676e-05,0.04353867843747139
