crop_path,filename,folder,laplacian_var,tenengrad,tenengrad_var,brenner,norm_laplacian,energy_gradient
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0226v_crop.png,sphere0226v_crop.png,5mm-borosilicate,232.55586878783168,714374670.0,7597.1994478084025,24282042.0,0.02232007928937884,16148228.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0227v_crop.png,sphere0227v_crop.png,5mm-borosilicate,209.1780816761088,703038568.0,7471.12126141784,23861281.0,0.019976034801319133,15486542.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0228v_crop.png,sphere0228v_crop.png,5mm-borosilicate,240.27534835387155,729835128.0,7771.319546870056,24948709.0,0.022880937067010363,16541515.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0229v_crop.png,sphere0229v_crop.png,5mm-borosilicate,233.57632094365638,715409266.0,7615.020818869335,24108536.0,0.022426173440567836,16183948.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0230v_crop.png,sphere0230v_crop.png,5mm-borosilicate,219.11337918132097,711304386.0,7563.183216920993,23786991.0,0.020080261411781996,15824485.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0231v_crop.png,sphere0231v_crop.png,5mm-borosilicate,216.83324930910337,703400432.0,7492.622729086768,23491437.0,0.02037227609740399,15651470.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0232v_crop.png,sphere0232v_crop.png,5mm-borosilicate,213.6521908315741,691221472.0,7338.135789110565,23032592.0,0.02050469189002866,15382318.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0233v_crop.png,sphere0233v_crop.png,5mm-borosilicate,228.65287818276062,694706056.0,7383.9653150699505,23444537.0,0.022378851728778452,15749192.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0234v_crop.png,sphere0234v_crop.png,5mm-borosilicate,220.01087283489267,702474314.0,7469.782862065812,23946221.0,0.02088642452441129,15703560.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0235v_crop.png,sphere0235v_crop.png,5mm-borosilicate,195.8446608980913,676310934.0,7172.847610092594,22726370.0,0.01916556252497104,14789551.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0236v_crop.png,sphere0236v_crop.png,5mm-borosilicate,188.0455717000198,673170852.0,7138.271835937078,22480016.0,0.01815206306536306,14582134.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0237v_crop.png,sphere0237v_crop.png,5mm-borosilicate,229.95049076071888,708385286.0,7547.354261398526,24160023.0,0.02238799804644564,15993744.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0238v_crop.png,sphere0238v_crop.png,5mm-borosilicate,237.10637909680295,724125332.0,7709.9321413126,24664455.0,0.022744214204680886,16387284.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0239v_crop.png,sphere0239v_crop.png,5mm-borosilicate,236.1744504481303,717223450.0,7626.716275534645,24523595.0,0.022623394420812952,16257831.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0240v_crop.png,sphere0240v_crop.png,5mm-borosilicate,225.050142155563,707115440.0,7516.609952547229,24234628.0,0.021977566941057847,15872920.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0241v_crop.png,sphere0241v_crop.png,5mm-borosilicate,191.48661104834355,682958032.0,7219.531150090229,23107346.0,0.018365707471249153,14809543.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0242v_crop.png,sphere0242v_crop.png,5mm-borosilicate,235.51492827938654,720866004.0,7658.416118424292,24743326.0,0.02292829577844589,16302703.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0243v_crop.png,sphere0243v_crop.png,5mm-borosilicate,233.11410000959677,706875392.0,7525.1077028535265,24308327.0,0.022930240080170812,16029883.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0244v_crop.png,sphere0244v_crop.png,5mm-borosilicate,232.22163493661608,709491720.0,7551.4933725432975,24382263.0,0.02283636215399598,16050219.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0245v_crop.png,sphere0245v_crop.png,5mm-borosilicate,178.03480686605818,658245898.0,6960.024025830501,21997685.0,0.016970574099077207,14123501.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0246v_crop.png,sphere0246v_crop.png,5mm-borosilicate,223.89217942419882,697985410.0,7424.929305808081,23791912.0,0.022186436130184495,15707511.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0247v_crop.png,sphere0247v_crop.png,5mm-borosilicate,229.14652347895608,708750836.0,7549.735050697508,24256557.0,0.022248585557046684,15981662.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0248v_crop.png,sphere0248v_crop.png,5mm-borosilicate,233.56239325171288,717521154.0,7645.288211270676,24466653.0,0.022579815171862465,16207047.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0249v_crop.png,sphere0249v_crop.png,5mm-borosilicate,228.0845501286767,707193150.0,7522.340120172858,23949444.0,0.022034886966828957,15940623.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0250v_crop.png,sphere0250v_crop.png,5mm-borosilicate,232.3298791233232,718907430.0,7652.337461769064,24419635.0,0.022342876479794372,16208106.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0251v_crop.png,sphere0251v_crop.png,5mm-borosilicate,228.53898810421038,707157840.0,7524.95030491412,23702398.0,0.021976589319400747,15947412.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0252v_crop.png,sphere0252v_crop.png,5mm-borosilicate,232.19288626798792,710251574.0,7567.298788159145,23989876.0,0.022595486506138643,16067854.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0253v_crop.png,sphere0253v_crop.png,5mm-borosilicate,234.35868916173007,713889692.0,7595.707094838278,24188112.0,0.02262266406467328,16162807.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0254v_crop.png,sphere0254v_crop.png,5mm-borosilicate,232.70505323313253,721470238.0,7690.069126077095,24462777.0,0.02220569994855599,16260441.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0255v_crop.png,sphere0255v_crop.png,5mm-borosilicate,224.57540699615367,712253452.0,7583.839059409867,24043590.0,0.021487239173628117,15948209.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0256v_crop.png,sphere0256v_crop.png,5mm-borosilicate,232.78204806491993,727712954.0,7740.654898060341,24833775.0,0.021694949808644677,16362823.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0257v_crop.png,sphere0257v_crop.png,5mm-borosilicate,240.97867969268566,734113398.0,7800.271045407044,25268500.0,0.022397500621697077,16620497.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0258v_crop.png,sphere0258v_crop.png,5mm-borosilicate,227.17305028423385,713754862.0,7581.165249121638,24558284.0,0.02160011068350198,16020984.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0259v_crop.png,sphere0259v_crop.png,5mm-borosilicate,231.66690821450823,720481794.0,7668.033160120985,24599722.0,0.021807549566837798,16224314.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0260v_crop.png,sphere0260v_crop.png,5mm-borosilicate,229.25930387098458,718076512.0,7646.409872426592,24510057.0,0.02148094928597264,16135109.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0261v_crop.png,sphere0261v_crop.png,5mm-borosilicate,229.07760617617703,714938042.0,7598.528511115843,24237890.0,0.0211376157258193,16075668.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0262v_crop.png,sphere0262v_crop.png,5mm-borosilicate,229.5243729144001,723279064.0,7691.857786610931,24353353.0,0.021035608976724584,16229850.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0263v_crop.png,sphere0263v_crop.png,5mm-borosilicate,234.9574733327131,716265652.0,7615.451071585935,24230152.0,0.0218191595311787,16217524.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0264v_crop.png,sphere0264v_crop.png,5mm-borosilicate,224.71791165351374,712887836.0,7585.158963734872,24276409.0,0.020804315895392125,15968248.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0265v_crop.png,sphere0265v_crop.png,5mm-borosilicate,205.29066244300452,688553272.0,7299.358652984844,22908789.0,0.018941313226545835,15175807.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0266v_crop.png,sphere0266v_crop.png,5mm-borosilicate,224.3944931317715,710052554.0,7541.002183306765,23936714.0,0.02033256753871271,15891727.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0267v_crop.png,sphere0267v_crop.png,5mm-borosilicate,240.12154188125297,729671946.0,7762.036102357116,24665517.0,0.021934358318634863,16537697.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0268v_crop.png,sphere0268v_crop.png,5mm-borosilicate,235.18211155343306,722636898.0,7691.515842226275,24494381.0,0.021591736969439727,16323161.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0269v_crop.png,sphere0269v_crop.png,5mm-borosilicate,237.21828204255777,722879534.0,7693.908913679641,24478475.0,0.02205449776068397,16367683.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0270v_crop.png,sphere0270v_crop.png,5mm-borosilicate,232.54699975530298,711434648.0,7564.200469253052,24469796.0,0.021538415699139078,16084092.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0271v_crop.png,sphere0271v_crop.png,5mm-borosilicate,229.61486469603932,707038512.0,7513.496623354362,24101304.0,0.019749379419108745,15961920.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0272v_crop.png,sphere0272v_crop.png,5mm-borosilicate,232.27237034279523,710888428.0,7561.18087910302,24329763.0,0.02180093292734346,16076428.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0273v_crop.png,sphere0273v_crop.png,5mm-borosilicate,235.7100713749379,721573732.0,7678.856206697841,24666860.0,0.021924303766031803,16312857.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0274v_crop.png,sphere0274v_crop.png,5mm-borosilicate,235.52427364901862,714290450.0,7592.523615992388,24283753.0,0.022080784096482006,16194542.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0275v_crop.png,sphere0275v_crop.png,5mm-borosilicate,220.8929187925416,704815234.0,7479.968746119841,24188234.0,0.021224041922137053,15754751.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0276v_crop.png,sphere0276v_crop.png,5mm-borosilicate,233.25244860764946,719106136.0,7646.984344048341,24666738.0,0.022059630428466287,16228521.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0277v_crop.png,sphere0277v_crop.png,5mm-borosilicate,239.1697159208632,722385448.0,7684.957105560514,24732731.0,0.022037856391344476,16402516.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0278v_crop.png,sphere0278v_crop.png,5mm-borosilicate,228.20120753144985,704741848.0,7493.459772757083,24221762.0,0.021939820317118476,15894059.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0279v_crop.png,sphere0279v_crop.png,5mm-borosilicate,221.6337378764449,705801904.0,7511.17169869472,24101612.0,0.021331017954309264,15780541.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0280v_crop.png,sphere0280v_crop.png,5mm-borosilicate,234.7744581482425,717006364.0,7628.328365826439,24110254.0,0.02200189407517852,16225624.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0281v_crop.png,sphere0281v_crop.png,5mm-borosilicate,236.9420495835735,717167086.0,7629.483646163694,24142393.0,0.022072051126044254,16265412.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0282v_crop.png,sphere0282v_crop.png,5mm-borosilicate,234.25450830572797,719988158.0,7657.006089287882,24233664.0,0.021718263043068328,16260356.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0283v_crop.png,sphere0283v_crop.png,5mm-borosilicate,231.60077854503962,709407068.0,7550.553005580002,23870255.0,0.02178174422693113,16041957.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0284v_crop.png,sphere0284v_crop.png,5mm-borosilicate,237.06421134076797,720386282.0,7660.388643348365,24250796.0,0.02213411272157453,16317098.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0285v_crop.png,sphere0285v_crop.png,5mm-borosilicate,231.43628731660942,712567140.0,7578.967482704935,24662058.0,0.022635646998927096,16087927.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0286v_crop.png,sphere0286v_crop.png,5mm-borosilicate,234.78616079272854,717975650.0,7642.865102744216,24864245.0,0.022783158700103792,16242419.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0287v_crop.png,sphere0287v_crop.png,5mm-borosilicate,228.4899212378763,710319442.0,7553.879533317287,24498270.0,0.02212826133615037,15994750.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0288v_crop.png,sphere0288v_crop.png,5mm-borosilicate,238.01902620200266,721773080.0,7684.050816319903,24970534.0,0.02284776994750912,16363173.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0289v_crop.png,sphere0289v_crop.png,5mm-borosilicate,225.1201052675829,701138404.0,7467.695431671387,23823714.0,0.021584162150290496,15781760.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0290v_crop.png,sphere0290v_crop.png,5mm-borosilicate,235.8722555853774,727949426.0,7746.172006212772,24710106.0,0.02180257608237667,16427534.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0291v_crop.png,sphere0291v_crop.png,5mm-borosilicate,238.81831245035698,723671982.0,7703.278181455681,24619625.0,0.022469356882292305,16415244.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0292v_crop.png,sphere0292v_crop.png,5mm-borosilicate,232.30342223370525,709714582.0,7555.720458454336,24025140.0,0.022167325190814872,16053869.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0293v_crop.png,sphere0293v_crop.png,5mm-borosilicate,234.51969953519787,717466696.0,7629.791533459963,24364049.0,0.02208779654181554,16220939.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0294v_crop.png,sphere0294v_crop.png,5mm-borosilicate,239.50668000366232,734632322.0,7808.643741551312,25004010.0,0.02283369160677906,16612086.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0295v_crop.png,sphere0295v_crop.png,5mm-borosilicate,231.00319328253332,713754852.0,7586.125161318149,24233813.0,0.022476889059212597,16091638.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0296v_crop.png,sphere0296v_crop.png,5mm-borosilicate,234.6703649908577,723333132.0,7692.6986513520005,24456970.0,0.022456157081061877,16322864.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0297v_crop.png,sphere0297v_crop.png,5mm-borosilicate,221.1684040468641,711248108.0,7556.0716340596755,23904918.0,0.021076508026059777,15858677.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0298v_crop.png,sphere0298v_crop.png,5mm-borosilicate,228.53658007031524,723274630.0,7698.299299640966,24476754.0,0.0219151963041383,16204762.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0299v_crop.png,sphere0299v_crop.png,5mm-borosilicate,236.74045687977184,724190636.0,7706.094980377267,24406433.0,0.022828957082410124,16381019.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0300v_crop.png,sphere0300v_crop.png,5mm-borosilicate,203.9563435525648,688758566.0,7300.463890330358,22934865.0,0.018547845725753534,15148009.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0301v_crop.png,sphere0301v_crop.png,5mm-borosilicate,235.67414233070073,726208794.0,7732.272321997026,24337040.0,0.021262761260925023,16394459.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0302v_crop.png,sphere0302v_crop.png,5mm-borosilicate,207.68392555771769,691701204.0,7345.347019318601,22918714.0,0.01892784872598376,15269325.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0303v_crop.png,sphere0303v_crop.png,5mm-borosilicate,240.77371127458835,727425936.0,7743.416364524307,24599670.0,0.021745791098719335,16512188.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0304v_crop.png,sphere0304v_crop.png,5mm-borosilicate,235.94593292749042,720303038.0,7663.659933631172,24161114.0,0.021694353308672754,16297118.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0305v_crop.png,sphere0305v_crop.png,5mm-borosilicate,237.73412186889377,720150138.0,7658.483196128522,24300707.0,0.021664677385380506,16331666.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0306v_crop.png,sphere0306v_crop.png,5mm-borosilicate,222.0925035608798,688310314.0,7307.519395062149,23125735.0,0.021097144617698054,15498944.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0307v_crop.png,sphere0307v_crop.png,5mm-borosilicate,225.08170839707057,716498064.0,7613.556444004474,23878114.0,0.02051339012036377,16033510.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0308v_crop.png,sphere0308v_crop.png,5mm-borosilicate,222.2331043434027,712993286.0,7571.934716060743,23747550.0,0.0199519583494894,15910357.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0309v_crop.png,sphere0309v_crop.png,5mm-borosilicate,238.5046562948649,722724148.0,7700.549457207269,24290891.0,0.021651339323902136,16390345.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0310v_crop.png,sphere0310v_crop.png,5mm-borosilicate,214.5537416554119,691453492.0,7333.506014043967,23018169.0,0.01975297356637753,15391912.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0311v_crop.png,sphere0311v_crop.png,5mm-borosilicate,237.92636930571345,730616750.0,7773.360314156923,24505389.0,0.02148227264219591,16504409.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0312v_crop.png,sphere0312v_crop.png,5mm-borosilicate,238.9640918526135,732457234.0,7790.2938278256615,24542403.0,0.021507160963911354,16554720.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0313v_crop.png,sphere0313v_crop.png,5mm-borosilicate,233.95185772825064,715624934.0,7601.188140576444,23981387.0,0.021410467453055807,16177615.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0314v_crop.png,sphere0314v_crop.png,5mm-borosilicate,220.05476489387596,709632246.0,7537.736494175354,23861530.0,0.020151478882582417,15812801.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0315v_crop.png,sphere0315v_crop.png,5mm-borosilicate,239.41641218148226,730784626.0,7778.80273781762,24799847.0,0.021767471552652025,16545773.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0316v_crop.png,sphere0316v_crop.png,5mm-borosilicate,238.75724184452054,724022046.0,7704.38091633932,24479764.0,0.02192190645734154,16409072.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0317v_crop.png,sphere0317v_crop.png,5mm-borosilicate,240.70798258141826,735637190.0,7835.181658642202,24944672.0,0.0214584272823022,16651045.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0318v_crop.png,sphere0318v_crop.png,5mm-borosilicate,239.7725870005497,728716212.0,7756.919889604504,24616913.0,0.021865906224900568,16517397.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0319v_crop.png,sphere0319v_crop.png,5mm-borosilicate,235.7960682399132,723019630.0,7691.073839859592,24413403.0,0.021559625200224093,16332151.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0320v_crop.png,sphere0320v_crop.png,5mm-borosilicate,218.11993413723172,707823918.0,7526.829221692853,23885452.0,0.02022081253933692,15743081.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0321v_crop.png,sphere0321v_crop.png,5mm-borosilicate,230.013279681668,717205734.0,7633.682477964679,24321359.0,0.021381344793144203,16131537.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0322v_crop.png,sphere0322v_crop.png,5mm-borosilicate,238.1150012237976,729149406.0,7771.384522806724,25016163.0,0.02205557545404912,16483504.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0323v_crop.png,sphere0323v_crop.png,5mm-borosilicate,233.54625046728717,711001590.0,7564.2424121985705,24348286.0,0.022072861226619375,16092388.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0324v_crop.png,sphere0324v_crop.png,5mm-borosilicate,238.06830212425203,724685334.0,7707.238070481909,24676540.0,0.02208888620968301,16414536.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0325v_crop.png,sphere0325v_crop.png,5mm-borosilicate,202.32148222289118,683947558.0,7249.087548761447,23032980.0,0.019085279028975857,15043299.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0326v_crop.png,sphere0326v_crop.png,5mm-borosilicate,226.6053871051333,705524368.0,7497.779889161541,23879090.0,0.021550582467025636,15876246.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0327v_crop.png,sphere0327v_crop.png,5mm-borosilicate,225.88899973616012,713221128.0,7569.989778663824,24160352.0,0.021074563236058677,15978167.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0328v_crop.png,sphere0328v_crop.png,5mm-borosilicate,228.74161065385977,710162312.0,7540.129062398532,24077117.0,0.021441879464737783,15993415.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1042g_crop.png,sphere1042g_crop.png,5mm-borosilicate-june2021,123.90554414196457,240959792.0,2526.2461134277696,9313548.0,0.004472589165696445,6101533.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1042v_crop.png,sphere1042v_crop.png,5mm-borosilicate-june2021,78.43643853948491,468059412.0,4957.145388546365,15507182.0,0.004701496574042893,9027031.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1043g_crop.png,sphere1043g_crop.png,5mm-borosilicate-june2021,114.9741019624029,233146740.0,2436.7433994097833,8867420.0,0.004181781204319892,5788133.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1043v_crop.png,sphere1043v_crop.png,5mm-borosilicate-june2021,93.91470618373015,500936068.0,5331.740969053694,16559613.0,0.005587630337105242,9890024.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1044g_crop.png,sphere1044g_crop.png,5mm-borosilicate-june2021,122.11254256829268,239413938.0,2509.1130596893336,9243631.0,0.004449727660292876,6041911.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1044v_crop.png,sphere1044v_crop.png,5mm-borosilicate-june2021,92.9380461521974,468392910.0,4987.33491221101,15641157.0,0.0060196995084637155,9350262.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1045g_crop.png,sphere1045g_crop.png,5mm-borosilicate-june2021,129.10763970359085,256391000.0,2692.328394198834,9947247.0,0.004331155289612402,6450405.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1045v_crop.png,sphere1045v_crop.png,5mm-borosilicate-june2021,91.6199780439879,468458466.0,4979.13569124942,15634136.0,0.005810038494503882,9315258.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1046g_crop.png,sphere1046g_crop.png,5mm-borosilicate-june2021,122.17037991628632,247675070.0,2597.00341520054,9408423.0,0.004210215461767391,6172636.0
