crop_path,filename,folder,laplacian_var,tenengrad,tenengrad_var,brenner,norm_laplacian,energy_gradient,focus_class
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0949g_crop.png,sphere0949g_crop.png,4mm-borosilicate,404.26596006607673,254407470.0,2615.314041212303,10997549.0,0.016541293712141747,10699329.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0950g_crop.png,sphere0950g_crop.png,4mm-borosilicate,457.6078871716162,254144632.0,2607.585360978415,11161328.0,0.0193195194047748,11495893.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0951g_crop.png,sphere0951g_crop.png,4mm-borosilicate,460.40337052598454,240846136.0,2469.884913274146,10785567.0,0.020978648258563496,11341487.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0952g_crop.png,sphere0952g_crop.png,4mm-borosilicate,452.3516997442247,245716098.0,2524.6769634790508,10928529.0,0.020155864581576994,11325939.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0953g_crop.png,sphere0953g_crop.png,4mm-borosilicate,411.8774958501431,257087650.0,2650.6904725188815,11126111.0,0.017036653630669668,10914107.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0954g_crop.png,sphere0954g_crop.png,4mm-borosilicate,442.5287086774263,262288946.0,2695.2728585746163,11392947.0,0.01771805999239204,11397387.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0955g_crop.png,sphere0955g_crop.png,4mm-borosilicate,425.8897952035636,249436980.0,2558.882475865896,10782930.0,0.01791135738503985,10939587.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0956g_crop.png,sphere0956g_crop.png,4mm-borosilicate,392.9765320275104,248273352.0,2557.211561474748,10712557.0,0.01668486259742611,10480105.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0957g_crop.png,sphere0957g_crop.png,4mm-borosilicate,428.5566030643126,244155448.0,2504.256314101212,10746130.0,0.018629511991975278,10902955.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0958g_crop.png,sphere0958g_crop.png,4mm-borosilicate,433.1285439127359,259041548.0,2666.410629215732,11514948.0,0.01802995585481715,11276368.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0959g_crop.png,sphere0959g_crop.png,4mm-borosilicate,407.7186233546586,249368696.0,2569.7359824209393,10868681.0,0.01748244028177754,10704378.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0960g_crop.png,sphere0960g_crop.png,4mm-borosilicate,470.6891883490998,240985946.0,2471.765095584564,10804314.0,0.02165907726805382,11514391.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0961g_crop.png,sphere0961g_crop.png,4mm-borosilicate,390.1480216675747,247842340.0,2549.534370088987,10719416.0,0.016507144749676534,10437880.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0962g_crop.png,sphere0962g_crop.png,4mm-borosilicate,449.81046838883833,248951992.0,2550.081283976456,10996470.0,0.019416098563164938,11387531.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0963g_crop.png,sphere0963g_crop.png,4mm-borosilicate,397.49900685234434,254216174.0,2616.39580105402,10947461.0,0.016304413214153685,10663562.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0964g_crop.png,sphere0964g_crop.png,4mm-borosilicate,374.86190702414217,252686748.0,2605.8097667088955,10886316.0,0.015332592617144014,10278500.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0965g_crop.png,sphere0965g_crop.png,4mm-borosilicate,389.4243087378447,253878266.0,2612.720748365423,10895363.0,0.015810451312866042,10529405.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\4mm-borosilicate\sphere0966g_crop.png,sphere0966g_crop.png,4mm-borosilicate,368.9979133475426,256721880.0,2653.7827380312006,11082247.0,0.014880670358181195,10229665.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0225v_crop.png,sphere0225v_crop.png,5mm-borosilicate,239.39967422422617,723586552.0,7699.251166113218,24840388.0,0.02278313289736951,16424688.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0228v_crop.png,sphere0228v_crop.png,5mm-borosilicate,240.27534835387155,729835128.0,7771.319546870056,24948709.0,0.022880937067010363,16541515.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0238v_crop.png,sphere0238v_crop.png,5mm-borosilicate,237.10637909680295,724125332.0,7709.9321413126,24664455.0,0.022744214204680886,16387284.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0239v_crop.png,sphere0239v_crop.png,5mm-borosilicate,236.1744504481303,717223450.0,7626.716275534645,24523595.0,0.022623394420812952,16257831.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0257v_crop.png,sphere0257v_crop.png,5mm-borosilicate,240.97867969268566,734113398.0,7800.271045407044,25268500.0,0.022397500621697077,16620497.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0267v_crop.png,sphere0267v_crop.png,5mm-borosilicate,240.12154188125297,729671946.0,7762.036102357116,24665517.0,0.021934358318634863,16537697.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0269v_crop.png,sphere0269v_crop.png,5mm-borosilicate,237.21828204255777,722879534.0,7693.908913679641,24478475.0,0.02205449776068397,16367683.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0277v_crop.png,sphere0277v_crop.png,5mm-borosilicate,239.1697159208632,722385448.0,7684.957105560514,24732731.0,0.022037856391344476,16402516.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0281v_crop.png,sphere0281v_crop.png,5mm-borosilicate,236.9420495835735,717167086.0,7629.483646163694,24142393.0,0.022072051126044254,16265412.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0284v_crop.png,sphere0284v_crop.png,5mm-borosilicate,237.06421134076797,720386282.0,7660.388643348365,24250796.0,0.02213411272157453,16317098.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0288v_crop.png,sphere0288v_crop.png,5mm-borosilicate,238.01902620200266,721773080.0,7684.050816319903,24970534.0,0.02284776994750912,16363173.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0290v_crop.png,sphere0290v_crop.png,5mm-borosilicate,235.8722555853774,727949426.0,7746.172006212772,24710106.0,0.02180257608237667,16427534.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0291v_crop.png,sphere0291v_crop.png,5mm-borosilicate,238.81831245035698,723671982.0,7703.278181455681,24619625.0,0.022469356882292305,16415244.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0294v_crop.png,sphere0294v_crop.png,5mm-borosilicate,239.50668000366232,734632322.0,7808.643741551312,25004010.0,0.02283369160677906,16612086.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0299v_crop.png,sphere0299v_crop.png,5mm-borosilicate,236.74045687977184,724190636.0,7706.094980377267,24406433.0,0.022828957082410124,16381019.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0303v_crop.png,sphere0303v_crop.png,5mm-borosilicate,240.77371127458835,727425936.0,7743.416364524307,24599670.0,0.021745791098719335,16512188.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0304v_crop.png,sphere0304v_crop.png,5mm-borosilicate,235.94593292749042,720303038.0,7663.659933631172,24161114.0,0.021694353308672754,16297118.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0305v_crop.png,sphere0305v_crop.png,5mm-borosilicate,237.73412186889377,720150138.0,7658.483196128522,24300707.0,0.021664677385380506,16331666.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0309v_crop.png,sphere0309v_crop.png,5mm-borosilicate,238.5046562948649,722724148.0,7700.549457207269,24290891.0,0.021651339323902136,16390345.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0311v_crop.png,sphere0311v_crop.png,5mm-borosilicate,237.92636930571345,730616750.0,7773.360314156923,24505389.0,0.02148227264219591,16504409.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0312v_crop.png,sphere0312v_crop.png,5mm-borosilicate,238.9640918526135,732457234.0,7790.2938278256615,24542403.0,0.021507160963911354,16554720.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0315v_crop.png,sphere0315v_crop.png,5mm-borosilicate,239.41641218148226,730784626.0,7778.80273781762,24799847.0,0.021767471552652025,16545773.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0316v_crop.png,sphere0316v_crop.png,5mm-borosilicate,238.75724184452054,724022046.0,7704.38091633932,24479764.0,0.02192190645734154,16409072.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0317v_crop.png,sphere0317v_crop.png,5mm-borosilicate,240.70798258141826,735637190.0,7835.181658642202,24944672.0,0.0214584272823022,16651045.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0318v_crop.png,sphere0318v_crop.png,5mm-borosilicate,239.7725870005497,728716212.0,7756.919889604504,24616913.0,0.021865906224900568,16517397.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0322v_crop.png,sphere0322v_crop.png,5mm-borosilicate,238.1150012237976,729149406.0,7771.384522806724,25016163.0,0.02205557545404912,16483504.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate\sphere0324v_crop.png,sphere0324v_crop.png,5mm-borosilicate,238.06830212425203,724685334.0,7707.238070481909,24676540.0,0.02208888620968301,16414536.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1050v_crop.png,sphere1050v_crop.png,5mm-borosilicate-june2021,158.95830453420538,549762728.0,5910.570572907845,18716895.0,0.010305406085814737,12026973.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1058v_crop.png,sphere1058v_crop.png,5mm-borosilicate-june2021,147.47977651094925,564815288.0,6074.369521063887,19061069.0,0.008952433013535514,12028148.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1059g_crop.png,sphere1059g_crop.png,5mm-borosilicate-june2021,134.52400022979762,252879126.0,2658.324790564906,9781274.0,0.00477044824398673,6503954.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1063g_crop.png,sphere1063g_crop.png,5mm-borosilicate-june2021,132.5864408913967,262915228.0,2766.7687228222726,10089222.0,0.0043942309549345575,6628722.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1066v_crop.png,sphere1066v_crop.png,5mm-borosilicate-june2021,134.529079870085,550927118.0,5918.372043485603,18417128.0,0.008080633636228258,11550672.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1067g_crop.png,sphere1067g_crop.png,5mm-borosilicate-june2021,138.17415750975852,292572916.0,3088.4516871924056,11147376.0,0.004010594884789852,7220129.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1069g_crop.png,sphere1069g_crop.png,5mm-borosilicate-june2021,132.21114734598243,258434432.0,2719.7114399542766,9917548.0,0.004463425526418684,6546043.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1076g_crop.png,sphere1076g_crop.png,5mm-borosilicate-june2021,136.81559903463136,266956468.0,2809.536296239223,10351393.0,0.004473258959404608,6774938.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1077g_crop.png,sphere1077g_crop.png,5mm-borosilicate-june2021,141.7349779093652,284337232.0,2999.2326713531393,10998153.0,0.004348748025720226,7161658.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1079g_crop.png,sphere1079g_crop.png,5mm-borosilicate-june2021,132.75110493595844,267425620.0,2814.1109338113733,10284061.0,0.004292471059041159,6699521.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1080g_crop.png,sphere1080g_crop.png,5mm-borosilicate-june2021,134.06875229561055,279155112.0,2941.329160253604,10703993.0,0.0041401770968031715,6923517.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1081g_crop.png,sphere1081g_crop.png,5mm-borosilicate-june2021,140.59026535414858,279598630.0,2948.4751709247444,10750413.0,0.004384483020772513,7057023.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1084g_crop.png,sphere1084g_crop.png,5mm-borosilicate-june2021,134.9939622325451,271603618.0,2860.8366297073185,10290505.0,0.004531102103352097,6807913.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1085g_crop.png,sphere1085g_crop.png,5mm-borosilicate-june2021,145.5294122765081,287128950.0,3030.065730821108,10992269.0,0.004682282479221553,7272485.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1086g_crop.png,sphere1086g_crop.png,5mm-borosilicate-june2021,142.92673029432714,277516838.0,2924.7691866176883,10623630.0,0.004785844908980362,7071701.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1088g_crop.png,sphere1088g_crop.png,5mm-borosilicate-june2021,139.68215804090138,267747450.0,2818.568776061088,10178944.0,0.0048012285840025115,6840397.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1089g_crop.png,sphere1089g_crop.png,5mm-borosilicate-june2021,134.1666854787737,265341920.0,2790.861849728652,10024117.0,0.0046496885132926834,6692125.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1091g_crop.png,sphere1091g_crop.png,5mm-borosilicate-june2021,137.92319729571975,268610310.0,2828.534796489316,10281934.0,0.0048095872838490004,6828417.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1091v_crop.png,sphere1091v_crop.png,5mm-borosilicate-june2021,138.2489204261715,571030760.0,6133.646458332614,19204854.0,0.008109233554730262,11945706.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1092g_crop.png,sphere1092g_crop.png,5mm-borosilicate-june2021,140.06704652178675,287627160.0,3031.0519049953796,10993114.0,0.004370015070277922,7175518.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1094g_crop.png,sphere1094g_crop.png,5mm-borosilicate-june2021,142.14871682915714,269889406.0,2840.2029046343246,10373747.0,0.004868338674744976,6933066.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1095g_crop.png,sphere1095g_crop.png,5mm-borosilicate-june2021,132.30145902919506,253817116.0,2664.5883700411678,9745288.0,0.004786387697514996,6470842.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1097g_crop.png,sphere1097g_crop.png,5mm-borosilicate-june2021,133.57079436027786,284557800.0,2999.8464402047794,10656173.0,0.004053636586167435,6989876.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1097v_crop.png,sphere1097v_crop.png,5mm-borosilicate-june2021,143.17115576514558,573273304.0,6160.400855255301,18971144.0,0.008357568679898274,12084170.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1098g_crop.png,sphere1098g_crop.png,5mm-borosilicate-june2021,136.7560160836636,265075728.0,2789.629997454469,10161865.0,0.004676412032425713,6743638.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1099g_crop.png,sphere1099g_crop.png,5mm-borosilicate-june2021,131.6314159155698,267098716.0,2811.1922986525183,10137665.0,0.004406296917224914,6674582.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1099v_crop.png,sphere1099v_crop.png,5mm-borosilicate-june2021,144.36850561051364,573804200.0,6166.622536110707,19250046.0,0.008503772113025589,12103371.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1100g_crop.png,sphere1100g_crop.png,5mm-borosilicate-june2021,133.61765998212314,260441234.0,2737.7777960553976,9959316.0,0.004625309592849057,6604412.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1104v_crop.png,sphere1104v_crop.png,5mm-borosilicate-june2021,161.18776224534085,589718974.0,6349.688497231124,20031251.0,0.009493047093196358,12713568.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1105g_crop.png,sphere1105g_crop.png,5mm-borosilicate-june2021,134.85768065212227,263104810.0,2766.3561295061118,10082154.0,0.004552164027307288,6665335.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1106g_crop.png,sphere1106g_crop.png,5mm-borosilicate-june2021,137.26006946395256,283351704.0,2986.7536589701326,10772703.0,0.0042004990777102244,7048464.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1109g_crop.png,sphere1109g_crop.png,5mm-borosilicate-june2021,132.089183871393,269057664.0,2832.413002960424,10337578.0,0.004388976054241861,6711768.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1110v_crop.png,sphere1110v_crop.png,5mm-borosilicate-june2021,169.0461035277085,594292472.0,6400.321568000086,20074493.0,0.00987644689473442,12940549.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1111g_crop.png,sphere1111g_crop.png,5mm-borosilicate-june2021,133.58885191126336,274902282.0,2894.2513033166106,10518517.0,0.004275834795914444,6843427.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1111v_crop.png,sphere1111v_crop.png,5mm-borosilicate-june2021,131.43611432044938,551605316.0,5913.710169252369,18572461.0,0.00779796058711427,11483243.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1113g_crop.png,sphere1113g_crop.png,5mm-borosilicate-june2021,133.02972313852516,261059238.0,2744.5328783137056,10085591.0,0.004533151863878476,6606808.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1116g_crop.png,sphere1116g_crop.png,5mm-borosilicate-june2021,134.1701167797915,261207508.0,2747.085591132452,9972322.0,0.004604737869411008,6634218.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1118v_crop.png,sphere1118v_crop.png,5mm-borosilicate-june2021,164.80152024473804,591131250.0,6364.394850116642,19914937.0,0.009766778464386151,12795923.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\5mm-borosilicate-june2021\sphere1120g_crop.png,sphere1120g_crop.png,5mm-borosilicate-june2021,214.63087526114498,471228960.0,5026.885239737633,13213496.0,0.007202286596635369,11583308.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0596v_crop.png,sphere0596v_crop.png,6mm-borosilicate-1,115.95673932653543,559568860.0,5900.006845782123,18625284.0,0.015297534082569383,11286388.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0613v_crop.png,sphere0613v_crop.png,6mm-borosilicate-1,118.65965776639834,548227358.0,5738.196231805847,18006429.0,0.015717798103744532,11155035.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0616v_crop.png,sphere0616v_crop.png,6mm-borosilicate-1,131.19652725905897,569902316.0,5982.719240504972,18836803.0,0.016949323152485665,11768506.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0629v_crop.png,sphere0629v_crop.png,6mm-borosilicate-1,117.7848679010516,556453808.0,5818.024055121916,18097329.0,0.014836569328660053,11261786.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0632v_crop.png,sphere0632v_crop.png,6mm-borosilicate-1,973.630969087504,738497342.0,6548.11530195494,28574555.0,0.08855585675138763,27799814.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0633v_crop.png,sphere0633v_crop.png,6mm-borosilicate-1,982.854755772633,713544612.0,6235.748106909238,27826078.0,0.088694637185119,27444743.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0634v_crop.png,sphere0634v_crop.png,6mm-borosilicate-1,985.2060450811182,736797554.0,6507.146364160343,28758384.0,0.08909070104217832,27965325.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0635v_crop.png,sphere0635v_crop.png,6mm-borosilicate-1,1138.544038332639,761734590.0,6593.485925783358,30274510.0,0.1001988480981924,30859624.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0636v_crop.png,sphere0636v_crop.png,6mm-borosilicate-1,1105.4273739740192,691977360.0,5789.962490857448,27750944.0,0.09685490193175056,28998158.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0637v_crop.png,sphere0637v_crop.png,6mm-borosilicate-1,1144.511847650908,737654204.0,6324.667829572112,29254362.0,0.10250609470298594,30417831.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0638v_crop.png,sphere0638v_crop.png,6mm-borosilicate-1,1120.512939809795,703711326.0,5917.666990709433,28107867.0,0.09738998923047734,29388509.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0639v_crop.png,sphere0639v_crop.png,6mm-borosilicate-1,1092.1914918508035,723376334.0,6175.406543625153,28697285.0,0.0974071809371982,29418584.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-1\sphere0640v_crop.png,sphere0640v_crop.png,6mm-borosilicate-1,1091.6225998529674,719485376.0,6152.083450672662,28268671.0,0.09535976842391826,29218827.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0641v_crop.png,sphere0641v_crop.png,6mm-borosilicate-2,1091.6979620975858,733044648.0,6289.7252555235855,29129538.0,0.09793960894982814,29522971.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0642v_crop.png,sphere0642v_crop.png,6mm-borosilicate-2,1110.98690197605,763018606.0,6658.726805671572,30008507.0,0.09798569468399887,30465468.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0643v_crop.png,sphere0643v_crop.png,6mm-borosilicate-2,1157.5067499953977,773007556.0,6745.14837855615,30735949.0,0.10242889295040167,31322946.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0644v_crop.png,sphere0644v_crop.png,6mm-borosilicate-2,1143.4230118856715,763083408.0,6607.318811880156,30048813.0,0.09986245097527084,30884451.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0645v_crop.png,sphere0645v_crop.png,6mm-borosilicate-2,1133.5267971241533,781570990.0,6826.793695831285,30932259.0,0.10201856753002267,31142548.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0648v_crop.png,sphere0648v_crop.png,6mm-borosilicate-2,958.8601379476437,783444240.0,7102.141013934065,30049114.0,0.08748513429068579,28489755.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0654v_crop.png,sphere0654v_crop.png,6mm-borosilicate-2,973.319232410446,771280000.0,6920.272113007735,29714545.0,0.08710849667068644,28412616.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0655v_crop.png,sphere0655v_crop.png,6mm-borosilicate-2,985.1458921631299,757265588.0,6751.14810844352,29346386.0,0.0886591620025468,28303302.0,sharp
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-2\sphere0658v_crop.png,sphere0658v_crop.png,6mm-borosilicate-2,968.8446691486582,760689054.0,6809.6211914374435,29458643.0,0.08975885301275432,28200427.0,sharp
